,doc_id,sentence
2767,58,"      that gently, o'er a perfumed sea,"
2768,58,"        the weary, wayworn wanderer bore"
2769,58,"        to his own native shore,"
2770,58,""
2771,58,"      on desperate seas long wont to roam,"
2772,58,"        thy hyacinth hair, thy classic face,"
2773,58,"      thy naiad airs have brought me home"
2774,58,"        to the glory that was greece"
2775,58,"      and the grandeur that was rome,"
2776,58,""
2777,58,"      lo! in yon brilliant window-niche"
2778,58,"        how statue-like i see thee stand,"
2779,58,"        the agate lamp within thy hand!"
2780,58,"      ah, psyche, from the regions which"
2781,58,        are holy land!
2782,59,"o! i care not that my earthly lot"
2783,59,"       hath little of earth in it,"
2784,59,"     that years of love have been forgot"
2785,59,"       in the fever of a minute,"
2786,59,""
2787,59,"     i heed not that the desolate"
2788,59,"       are happier, sweet, than i,"
2789,59,"     but that you meddle with my fate"
2790,59,"       who am a passer by,"
2791,59,""
2792,59,"     it is not that my founts of bliss"
2793,59,"       are gushing- strange! with tears-"
2794,59,"     or that the thrill of a single kiss"
2795,59,       hath palsied many years-
2796,59,""
2797,59,"     'tis not that the flowers of twenty springs"
2798,59,"       which have wither'd as they rose"
2799,59,"     lie dead on my heart-strings"
2800,59,"       with the weight of an age of snows,"
2801,59,""
2802,59,"     not that the grass- o! may it thrive!"
2803,59,"       on my grave is growing or grown-"
2804,59,"     but that, while i am dead yet alive"
2805,59,"       i cannot be, lady, alone,"
2806,60,"of all who hail thy presence as the morning-"
2807,60,"    of all to whom thine absence is the night-"
2808,60,"    the blotting utterly from out high heaven"
2809,60,"    the sacred sun- of all who, weeping, bless thee"
2810,60,"    hourly for hope- for life- ah! above all,"
2811,60,"    for the resurrection of deep-buried faith"
2812,60,"    in truth- in virtue- in humanity-"
2813,60,"    of all who, on despair's unhallowed bed"
2814,60,"    lying down to die, have suddenly arisen"
2815,60,"    at thy soft-murmured words, ""let there be light!"""
2816,60,"    at the soft-murmured words that were fulfilled"
2817,60,"    in the seraphic glancing of thine eyes-"
2818,60,"    of all who owe thee most- whose gratitude"
2819,60,"    nearest resembles worship- oh, remember"
2820,60,"    the truest- the most fervently devoted,"
2821,60,"    and think that these weak lines are written by him-"
2822,60,"    by him who, as he pens them, thrills to think"
2823,60,"    his spirit is communing with an angel's,"
2824,61,"because i feel that, in the heavens above,"
2825,61,"     the angels, whispering to one another,"
2826,61,"   can find, among their burning terms of love,"
2827,61,"     none so devotional as that of ""mother,"""
2828,61,"   therefore by that dear name i long have called you-"
2829,61,"     you who are more than mother unto me,"
2830,61,"   and fill my heart of hearts, where death installed you"
2831,61,"     in setting my virginia's spirit free,"
2832,61,"   my mother- my own mother, who died early,"
2833,61,"     was but the mother of myself; but you"
2834,61,"   are mother to the one i loved so dearly,"
2835,61,"     and thus are dearer than the mother i knew"
2836,61,"   by that infinity with which my wife"
2837,61,"     was dearer to my soul than its soul-life,"
2838,62,"seraph! thy memory is to me"
2839,62,"like some enchanted far-off isle"
2840,62,"in some tumultuous sea -"
2841,62,"some ocean vexed as it may be"
2842,62,"with storms; but where, meanwhile,"
2843,62,"serenest skies continually"
2844,62,"just o'er that one bright island smile,"
2845,62,"for 'mid the earnest cares and woes"
2846,62,"that crowd around my earthly path,"
2847,62,"sad path, alas, where grows"
2848,62,"not even one lonely rose!"
2849,62,"my soul at least a solace hath"
2850,62,"in dreams of thee; and therein knows"
2851,62,"an eden of bland repose,"
2852,63,"thou wast all that to me, love,"
2853,63,"        for which my soul did pine-"
2854,63,"      a green isle in the sea, love,"
2855,63,"        a fountain and a shrine,"
2856,63,"      all wreathed with fairy fruits and flowers,"
2857,63,"        and all the flowers were mine,"
2858,63,""
2859,63,"      ah, dream too bright to last!"
2860,63,"        ah, starry hope! that didst arise"
2861,63,"      but to be overcast!"
2862,63,"        a voice from out the future cries,"
2863,63,"      ""on! on!""- but o'er the past"
2864,63,"        dim gulf! my spirit hovering lies"
2865,63,"      mute, motionless, aghast!"
2866,63,""
2867,63,"      for, alas! alas! me"
2868,63,"        the light of life is o'er!"
2869,63,"        ""no more- no more- no more-"""
2870,63,"      such language holds the solemn sea"
2871,63,"        to the sands upon the shore"
2872,63,"      shall bloom the thunder-blasted tree"
2873,63,        or the stricken eagle soar!
2874,63,""
2875,63,"      and all my days are trances,"
2876,63,"        and all my nightly dreams"
2877,63,"      are where thy grey eye glances,"
2878,63,"        and where thy footstep gleams-"
2879,63,"      in what ethereal dances,"
2880,63,"        by what eternal streams,"
2881,64,"fair river! in thy bright, clear flow"
2882,64,"       of crystal, wandering water,"
2883,64,"     thou art an emblem of the glow"
2884,64,"         of beauty- the unhidden heart-"
2885,64,"         the playful maziness of art"
2886,64,     in old alberto's daughter;
2887,64,""
2888,64,"     but when within thy wave she looks-"
2889,64,"       which glistens then, and trembles-"
2890,64,"     why, then, the prettiest of brooks"
2891,64,"       her worshipper resembles;"
2892,64,"     for in his heart, as in thy stream,"
2893,64,"       her image deeply lies-"
2894,64,"     his heart which trembles at the beam"
2895,64,"       of her soul-searching eyes,"
2896,65,"the skies they were ashen and sober;"
2897,65,"     the leaves they were crispéd and sere--"
2898,65,"    the leaves they were withering and sere;"
2899,65,"  it was night in the lonesome october"
2900,65,"    of my most immemorial year;"
2901,65,"  it was hard by the dim lake of auber,"
2902,65,"    in the misty mid region of weir--"
2903,65,"  it was down by the dank tarn of auber,"
2904,65,"     in the ghoul-haunted woodland of weir,"
2905,65,""
2906,65," here once, through an alley titanic,"
2907,65,"   of cypress, i roamed with my soul--"
2908,65,"   of cypress, with psyche, my soul,"
2909,65," these were days when my heart was volcanic"
2910,65,"   as the scoriac rivers that roll--"
2911,65,"   as the lavas that restlessly roll"
2912,65,"  their sulphurous currents down yaanek"
2913,65,"   in the ultimate climes of the pole--"
2914,65," that groan as they roll down mount yaanek"
2915,65,"   in the realms of the boreal pole,"
2916,65,""
2917,65," our talk had been serious and sober,"
2918,65,"   but our thoughts they were palsied and sere--"
2919,65,"   our memories were treacherous and sere--"
2920,65," for we knew not the month was october,"
2921,65,"   and we marked not the night of the year--"
2922,65,"   ah, night of all nights in the year!"
2923,65," we noted not the dim lake of auber--"
2924,65,"   though once we had journeyed down here--"
2925,65," we remembered not the dank tarn of auber,"
2926,65,"    nor the ghoul-haunted woodland of weir,"
2927,65,""
2928,65," and now, as the night was senescent"
2929,65,"   and star-dials pointed to morn--"
2930,65,"   as the star-dials hinted of morn--"
2931,65," at the end of our path a liquescent"
2932,65,"   and nebulous lustre was born,"
2933,65," out of which a miraculous crescent"
2934,65,"   arose with a duplicate horn--"
2935,65," astarte's bediamonded crescent"
2936,65,"   distinct with its duplicate horn,"
2937,65,""
2938,65," and i said--""she is warmer than dian,"
2939,65,"   she rolls through an ether of sighs--"
2940,65,"   she revels in a region of sighs,"
2941,65," she has seen that the tears are not dry on"
2942,65,"   these cheeks, where the worm never dies,"
2943,65," and has come past the stars of the lion"
2944,65,"   to point us the path to the skies--"
2945,65,"   to the lethean peace of the skies--"
2946,65," come up, in despite of the lion,"
2947,65,"   to shine on us with her bright eyes--"
2948,65," come up through the lair of the lion,"
2949,65,"   with love in her luminous eyes,"""
2950,65,""
2951,65," but psyche, uplifting her finger,"
2952,65,"   said--""sadly this star i mistrust--"
2953,65,"   her pallor i strangely mistrust,--"
2954,65," oh, hasten! oh, let us not linger!"
2955,65,"   oh, fly!--let us fly!--for we must,"""
2956,65," in terror she spoke, letting sink her"
2957,65,"   wings till they trailed in the dust--"
2958,65," in agony sobbed, letting sink her"
2959,65,"   plumes till they trailed in the dust--"
2960,65,"   till they sorrowfully trailed in the dust,"
2961,65,""
2962,65," i replied--""this is nothing but dreaming,"
2963,65,"   let us on by this tremulous light!"
2964,65,"   let us bathe in this crystalline light!"
2965,65," its sybilic splendor is beaming"
2966,65,"   with hope and in beauty to-night,--"
2967,65,"   see!--it flickers up the sky through the night!"
2968,65," ah, we safely may trust to its gleaming,"
2969,65,"   and be sure it will lead us aright--"
2970,65," we safely may trust to a gleaming"
2971,65,"   that cannot but guide us aright,"
2972,65,"   since it flickers up to heaven through the night,"""
2973,65,""
2974,65," thus i pacified psyche and kissed her,"
2975,65,"   and tempted her out of her gloom--"
2976,65,"   and conquered her scruples and gloom,"
2977,65," and we passed to the end of the vista,"
2978,65,"   but were stopped by the door of a tomb--"
2979,65,"   by the door of a legended tomb;"
2980,65," and i said--""what is written, sweet sister,"
2981,65,"   on the door of this legended tomb?"""
2982,65,"   she replied--""ulalume--ulalume--"
2983,65,"   'tis the vault of thy lost ulalume!"""
